"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","Synthetic","KeyPoint","Withheld","Overlap","ScanAngleRank","UserData","PointSourceId","Red","Green","Blue","ClusterID"
572288.143,4498586.896,40.538,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52480.000,51456.000,48384.000,8.000
572288.142,4498586.909,40.543,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57856.000,56064.000,54784.000,8.000
572288.141,4498586.921,40.550,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57600.000,56064.000,55296.000,8.000
572288.137,4498586.936,40.565,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55808.000,52992.000,52480.000,8.000
572288.136,4498586.947,40.571,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55808.000,53248.000,52480.000,8.000
572288.132,4498586.958,40.582,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,61696.000,59392.000,58880.000,8.000
572288.131,4498586.969,40.589,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59904.000,58624.000,55296.000,8.000
572288.132,4498586.983,40.591,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58624.000,57600.000,54784.000,8.000
572288.132,4498586.997,40.593,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,47104.000,45824.000,8.000
572288.134,4498587.012,40.594,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58624.000,57600.000,55808.000,8.000
572288.137,4498587.029,40.591,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58112.000,56576.000,55808.000,8.000
572288.138,4498587.042,40.593,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,52736.000,51200.000,8.000
572288.136,4498587.054,40.601,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60672.000,58624.000,57856.000,8.000
572288.133,4498586.910,40.532,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57856.000,56064.000,55808.000,8.000
572288.130,4498586.922,40.544,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57088.000,56576.000,54272.000,8.000
572288.126,4498586.949,40.562,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59392.000,57344.000,55552.000,8.000
572288.122,4498586.959,40.572,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58112.000,56064.000,55040.000,8.000
572288.122,4498586.971,40.578,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60160.000,58368.000,57600.000,8.000
572288.122,4498586.985,40.581,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57344.000,54272.000,53504.000,8.000
572288.124,4498587.000,40.581,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57856.000,55552.000,54784.000,8.000
572288.125,4498587.015,40.581,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,52480.000,51200.000,8.000
572288.128,4498587.030,40.579,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58880.000,56576.000,55808.000,8.000
572288.132,4498587.050,40.574,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58368.000,58368.000,55296.000,8.000
572288.131,4498587.062,40.579,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60416.000,58368.000,57088.000,8.000
572288.115,4498586.948,40.554,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56576.000,54272.000,52480.000,8.000
572288.112,4498586.959,40.563,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54528.000,52480.000,51456.000,8.000
572288.112,4498586.972,40.567,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57856.000,56832.000,55808.000,8.000
572288.113,4498586.987,40.569,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,61440.000,60928.000,59648.000,8.000
572288.115,4498587.002,40.569,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58368.000,57344.000,56320.000,8.000
572288.117,4498587.018,40.568,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59392.000,58112.000,57600.000,8.000
572288.122,4498587.042,40.560,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58368.000,57088.000,55552.000,8.000
572288.125,4498587.061,40.560,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57344.000,56064.000,53760.000,8.000
572288.128,4498587.076,40.558,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60160.000,59904.000,56064.000,8.000
572288.105,4498586.936,40.540,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55808.000,53248.000,51968.000,8.000
572288.104,4498586.949,40.546,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56320.000,55040.000,54272.000,8.000
572288.102,4498586.961,40.553,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58112.000,56320.000,55552.000,8.000
572288.104,4498586.975,40.556,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56064.000,53504.000,53504.000,8.000
572288.105,4498586.990,40.556,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60672.000,58880.000,58880.000,8.000
572288.107,4498587.006,40.555,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55552.000,53504.000,53504.000,8.000
572288.111,4498587.024,40.549,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,62464.000,61440.000,60672.000,8.000
572288.113,4498587.035,40.551,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60672.000,59392.000,56064.000,8.000
572288.116,4498587.062,40.546,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52480.000,51200.000,48384.000,8.000
572288.120,4498587.080,40.542,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50432.000,46336.000,44288.000,8.000
572288.094,4498586.963,40.541,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57344.000,56320.000,54784.000,8.000
572288.095,4498586.977,40.544,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51456.000,47872.000,45568.000,8.000
572288.096,4498586.992,40.544,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58368.000,56320.000,55808.000,8.000
572288.099,4498587.009,40.542,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59648.000,58112.000,57088.000,8.000
572288.104,4498587.034,40.536,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,51968.000,50688.000,8.000
572288.106,4498587.049,40.536,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55040.000,51968.000,51456.000,8.000
572288.107,4498587.064,40.535,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,53504.000,50944.000,50944.000,8.000
572288.110,4498587.081,40.532,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55296.000,53248.000,52736.000,8.000
572288.112,4498587.095,40.537,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59136.000,56064.000,58368.000,8.000
572288.086,4498586.979,40.532,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51200.000,48384.000,47616.000,8.000
572288.087,4498586.994,40.533,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,60416.000,59136.000,57856.000,8.000
572288.088,4498587.010,40.533,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52480.000,50688.000,49152.000,8.000
572288.093,4498587.024,40.529,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56576.000,54784.000,53760.000,8.000
572288.098,4498587.052,40.525,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,41984.000,38656.000,8.000
572288.080,4498586.998,40.517,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55296.000,52992.000,51968.000,8.000
572288.083,4498587.015,40.514,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58880.000,57088.000,55296.000,8.000
572288.080,4498587.028,40.521,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59904.000,58368.000,58368.000,8.000
572288.081,4498587.040,40.524,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,58112.000,57600.000,55808.000,8.000
572288.081,4498587.609,40.459,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,52992.000,51712.000,0.000
572288.083,4498587.628,40.458,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51712.000,50688.000,48384.000,0.000
572288.083,4498587.645,40.463,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,53248.000,52480.000,50688.000,0.000
572288.083,4498587.658,40.467,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,53504.000,52224.000,0.000
572288.071,4498587.597,40.446,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,53504.000,52480.000,50176.000,0.000
572288.069,4498587.610,40.455,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,48128.000,45568.000,0.000
572288.072,4498587.639,40.459,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,42496.000,40192.000,0.000
572288.061,4498587.599,40.440,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,46080.000,44032.000,0.000
572286.640,4498588.183,35.649,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59904.000,59904.000,59904.000,6.000
572288.071,4498587.664,40.468,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,43776.000,42752.000,0.000
572285.602,4498587.196,37.068,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,8448.000,8448.000,9.000
572283.209,4498589.294,36.203,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,12800.000,12032.000,0.000
572283.206,4498589.258,36.196,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,13056.000,12800.000,0.000
572283.193,4498589.134,36.182,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,13312.000,12288.000,0.000
572283.143,4498588.964,36.160,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,15104.000,14592.000,0.000
572283.141,4498588.957,36.159,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,13312.000,12288.000,0.000
572283.124,4498588.841,36.140,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,12288.000,11776.000,0.000
572281.677,4498589.963,36.728,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,12800.000,12288.000,0.000
572281.849,4498589.947,36.671,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,14336.000,13824.000,0.000
572286.627,4498587.564,35.712,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,12544.000,11776.000,6.000
572286.816,4498588.734,38.053,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,45568.000,12800.000,11264.000,2.000
572286.407,4498588.836,37.766,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,13568.000,13312.000,0.000
572286.264,4498588.887,37.534,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,14080.000,13056.000,0.000
572283.239,4498589.729,36.280,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,13824.000,12800.000,0.000
572284.629,4498587.252,35.464,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,19712.000,18688.000,1.000
572280.958,4498590.082,36.928,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,13568.000,13056.000,0.000
572280.956,4498590.075,36.927,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,15872.000,15104.000,0.000
572283.210,4498589.378,36.211,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45312.000,13312.000,13056.000,0.000
572283.725,4498587.640,35.759,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,15360.000,14848.000,1.000
572283.788,4498587.627,35.743,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45312.000,15360.000,15104.000,1.000
572283.867,4498587.637,35.724,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,23040.000,22528.000,1.000
572283.929,4498587.617,35.704,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,44032.000,16128.000,15360.000,1.000
572283.937,4498587.615,35.701,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,44800.000,14848.000,14336.000,1.000
572283.950,4498587.612,35.697,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46080.000,16896.000,16384.000,1.000
572287.663,4498587.510,37.838,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,12800.000,9984.000,0.000
572288.498,4498589.084,40.896,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49152.000,47872.000,47360.000,7.000
572288.492,4498589.092,40.911,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43776.000,44544.000,7.000
572288.488,4498589.090,40.884,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,46848.000,46080.000,7.000
572288.478,4498589.097,40.915,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51200.000,49920.000,48896.000,7.000
572288.449,4498589.106,40.878,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,43264.000,41984.000,7.000
572288.405,4498588.856,40.839,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51968.000,50944.000,49408.000,7.000
572288.401,4498588.869,40.849,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,47360.000,46336.000,7.000
572288.384,4498588.884,40.861,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,46848.000,46336.000,7.000
572288.386,4498588.898,40.862,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,46080.000,45568.000,7.000
572288.397,4498588.995,40.860,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,43008.000,42240.000,7.000
572288.196,4498586.883,40.572,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,62208.000,60160.000,59904.000,8.000
572288.167,4498586.999,40.610,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,59392.000,57856.000,57600.000,8.000
572281.868,4498589.238,36.534,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47360.000,13824.000,13312.000,0.000
572281.678,4498588.564,36.457,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,16896.000,16896.000,0.000
572288.458,4498589.102,40.868,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,62464.000,62208.000,62208.000,7.000
572288.436,4498588.925,40.869,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,44800.000,43776.000,7.000
572288.441,4498588.950,40.861,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,52736.000,50944.000,7.000
572288.443,4498588.962,40.853,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49664.000,48384.000,47360.000,7.000
572288.445,4498588.979,40.860,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,53504.000,51456.000,50688.000,7.000
572288.447,4498588.993,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,46336.000,46592.000,7.000
572288.447,4498589.007,40.862,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,42496.000,42240.000,7.000
572288.449,4498589.024,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,44544.000,43776.000,7.000
572288.451,4498589.043,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,42752.000,41984.000,7.000
572288.447,4498589.119,40.882,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,42240.000,41728.000,7.000
572288.420,4498588.919,40.859,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52224.000,50176.000,49664.000,7.000
572288.425,4498588.938,40.853,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,44544.000,44032.000,7.000
572288.424,4498588.955,40.853,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,48128.000,47360.000,7.000
572288.426,4498588.969,40.853,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51968.000,50688.000,49664.000,7.000
572288.426,4498588.984,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52224.000,49920.000,48640.000,7.000
572288.429,4498588.999,40.852,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56064.000,53504.000,52224.000,7.000
572288.431,4498589.021,40.853,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,49408.000,47360.000,7.000
572288.433,4498589.035,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,43264.000,42240.000,7.000
572288.435,4498589.050,40.856,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42752.000,41984.000,7.000
572288.405,4498588.918,40.857,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51968.000,50688.000,49920.000,7.000
572288.408,4498588.930,40.855,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,43264.000,42752.000,7.000
572288.411,4498588.949,40.852,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,44544.000,43264.000,7.000
572288.408,4498588.962,40.860,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,48384.000,47360.000,7.000
572288.435,4498589.120,40.840,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,45312.000,44544.000,7.000
572288.389,4498588.914,40.861,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,42752.000,41984.000,7.000
572288.390,4498588.927,40.862,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,46080.000,45056.000,7.000
572288.408,4498589.030,40.845,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,42240.000,41728.000,7.000
572288.424,4498589.148,40.837,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41984.000,41984.000,7.000
572288.378,4498588.913,40.854,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,47104.000,46080.000,7.000
572288.378,4498588.928,40.856,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,42752.000,41984.000,7.000
572288.379,4498588.943,40.858,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,44800.000,44032.000,7.000
572288.381,4498588.965,40.860,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,43520.000,42752.000,7.000
572288.413,4498589.152,40.828,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,56064.000,54528.000,54528.000,7.000
572288.368,4498588.875,40.831,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,42240.000,41728.000,7.000
572288.366,4498588.928,40.849,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,42240.000,41216.000,7.000
572288.353,4498588.876,40.835,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,42752.000,43008.000,7.000
572288.353,4498588.890,40.841,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,51968.000,50432.000,49920.000,7.000
572288.352,4498588.920,40.850,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,44544.000,44032.000,7.000
572288.414,4498589.133,40.749,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,57856.000,57600.000,57088.000,7.000
572288.333,4498588.893,40.839,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,45312.000,45056.000,7.000
572288.414,4498589.160,40.724,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,49664.000,50176.000,7.000
572288.325,4498588.930,40.836,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,53760.000,52736.000,55296.000,7.000
572288.337,4498589.089,40.775,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,48640.000,48128.000,7.000
572286.538,4498587.541,35.569,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,55296.000,55552.000,54784.000,6.000
572286.580,4498587.741,35.597,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,44288.000,41984.000,6.000
572286.588,4498587.788,35.604,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,43776.000,41216.000,6.000
572286.442,4498587.024,35.496,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,52480.000,53760.000,53248.000,0.000
572286.520,4498587.563,35.563,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,62976.000,62976.000,62720.000,6.000
572286.520,4498587.590,35.566,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,54272.000,54528.000,54272.000,6.000
572286.513,4498587.603,35.567,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,63232.000,63232.000,63232.000,6.000
572286.520,4498587.616,35.569,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,64256.000,64256.000,64256.000,6.000
